"date","close","volume","open","high","low"
"2018/12/03","71.3200","5017167.0000","72.0400","72.4300","70.5400"
"2018/11/30","70.2700","5936775.0000","70.2500","71.0000","69.1300"
"2018/11/29","70.9100","3453259.0000","70.7100","71.7000","70.5100"
"2018/11/28","70.7100","4250869.0000","69.2700","70.7100","67.5100"
"2018/11/27","69.3800","5545863.0000","70.1500","70.3900","68.8200"
"2018/11/26","70.6400","3783464.0000","70.4700","71.3200","70.2600"
"2018/11/23","69.8300","3248759.0000","70.5000","70.5000","69.0500"
"2018/11/21","72.0800","4505480.0000","70.5900","73.0350","70.5100"
"2018/11/20","70.3000","4476395.0000","72.5200","72.7800","69.7100"
"2018/11/19","73.3600","5140987.0000","72.6100","73.6400","72.4800"
"2018/11/16","73.3800","4641605.0000","72.9200","73.6100","72.2500"
"2018/11/15","72.5900","4737125.0000","70.5100","72.7400","69.7000"
"2018/11/14","70.9500","4999429.0000","72.1200","72.4700","70.2914"
"2018/11/13","70.7800","5457475.0000","72.1300","72.6700","70.4700"
"2018/11/12","72.1600","5081213.0000","74.2900","74.2900","71.8200"
"2018/11/09","73.5500","6984136.0000","71.7100","74.1500","70.9000"
"2018/11/08","72.6300","4421811.0000","73.5300","73.8400","72.2650"
"2018/11/07","73.7200","5995328.0000","74.9400","75.7900","73.2900"
"2018/11/06","73.3400","11058020.0000","74.3000","75.1050","71.1400"
"2018/11/05","69.9500","7896724.0000","68.9300","70.6200","68.7000"
"2018/11/02","68.3100","6663860.0000","68.7300","69.1300","67.5700"
"2018/11/01","68.3500","5952243.0000","67.1800","68.6500","66.8600"
"2018/10/31","67.0700","4992615.0000","68.2100","69.1400","67.0300"
"2018/10/30","67.5500","4453374.0000","66.4200","67.7100","66.0600"
"2018/10/29","66.4600","4348867.0000","68.2800","68.5560","65.6500"
"2018/10/26","67.9100","6326458.0000","67.9400","68.6900","66.8400"
"2018/10/25","68.6500","5184045.0000","69.1300","69.6600","68.0200"
"2018/10/24","68.2300","7287382.0000","71.0300","71.5000","68.1600"
"2018/10/23","70.6400","5664666.0000","71.0000","71.1000","69.9100"
"2018/10/22","72.2900","4341223.0000","72.4000","72.5100","71.2500"
"2018/10/19","72.1800","5687973.0000","71.8700","73.5200","71.8700"
"2018/10/18","71.9000","5348083.0000","72.3100","72.6900","71.5100"
"2018/10/17","72.9200","5399189.0000","72.8000","73.0800","71.9500"
"2018/10/16","73.1200","7987414.0000","73.8900","73.9700","72.1500"
"2018/10/15","72.2400","9674547.0000","74.9700","75.3700","72.0200"
"2018/10/12","76.9600","4217780.0000","77.4100","77.6400","75.7200"
