"date","close","volume","open","high","low"
"2019/02/21","42.1400","17615940.0000","42.0200","42.3200","41.8600"
"2019/02/20","42.2000","25241630.0000","42.5300","42.5600","41.9300"
"2019/02/19","42.6000","23181190.0000","42.2400","42.8600","42.1850"
"2019/02/15","42.4000","17979620.0000","42.3800","42.5100","42.0800"
"2019/02/14","41.9700","18847250.0000","41.7000","42.1200","41.6200"
"2019/02/13","41.7000","22976540.0000","41.9200","42.0600","41.3900"
"2019/02/12","41.8700","28461620.0000","41.7100","42.0100","41.3900"
"2019/02/11","41.6800","22783540.0000","42.2800","42.3100","41.5100"
"2019/02/08","42.2300","26090130.0000","41.5300","42.2400","41.4900"
"2019/02/07","41.7000","22968900.0000","42.1100","42.1500","41.2075"
"2019/02/06","42.3300","15606030.0000","41.9200","42.3700","41.7900"
"2019/02/05","42.1100","20042400.0000","42.4300","42.7300","42.0600"
"2019/02/04","42.4400","18363930.0000","42.8400","42.8400","41.9600"
"2019/02/01","42.8800","25834490.0000","42.8700","43.1200","42.5500"
"2019/01/31","42.4500","38824600.0000","41.3800","42.6200","41.3500"
"2019/01/30","41.5800","34200820.0000","40.7700","41.7500","40.7300"
"2019/01/29","40.7700","48740190.0000","39.5000","40.8500","39.4700"
"2019/01/28","39.5300","37299430.0000","40.5000","40.5300","39.4800"
"2019/01/25","40.6400","34024060.0000","41.1000","41.2500","40.5050"
"2019/01/24","40.9500","32629400.0000","41.7800","41.7900","40.6200"
"2019/01/23","42.1600","23200650.0000","41.9900","42.2000","41.5500"
"2019/01/22","42.2700","26356480.0000","42.4100","42.6900","41.9300"
"2019/01/18","42.5300","36622750.0000","42.8600","42.8800","42.2600"
"2019/01/17","42.4700","22832060.0000","41.9500","42.6600","41.8300"
"2019/01/16","42.1100","28328190.0000","42.5900","42.7921","42.0300"
"2019/01/15","42.7300","24382500.0000","42.6000","43.2400","42.4300"
"2019/01/14","42.3700","16390950.0000","42.5500","42.6300","42.1700"
"2019/01/11","42.8800","19540890.0000","42.3300","42.8800","42.1500"
"2019/01/10","42.3100","37633240.0000","43.2200","43.2300","42.0300"
"2019/01/09","43.3400","18223180.0000","43.4600","43.6700","43.2000"
"2019/01/08","43.4300","18357990.0000","43.5600","43.7000","43.1500"
"2019/01/07","43.2300","19414520.0000","43.0700","43.6200","42.8600"
"2019/01/04","43.0000","25446060.0000","42.4400","43.3450","42.2550"
"2019/01/03","42.0400","27225970.0000","43.2400","43.3400","41.9500"
"2019/01/02","43.2500","24722020.0000","43.1200","43.5000","42.6350"
"2018/12/31","43.6500","19152490.0000","43.2100","43.7299","43.1000"
"2018/12/28","42.9600","24173680.0000","43.0200","43.5350","42.8100"
"2018/12/27","42.8500","26789710.0000","41.8100","42.8500","41.2600"
"2018/12/26","42.1900","23985860.0000","40.6600","42.2000","40.4200"
"2018/12/24","40.5500","18764900.0000","41.8100","41.9600","40.5200"
"2018/12/21","41.9300","58638750.0000","41.6400","42.8700","41.4500"
"2018/12/20","41.9500","32505610.0000","41.7100","42.4100","41.5300"
"2018/12/19","41.9700","35045370.0000","42.8300","42.9900","41.5600"
"2018/12/18","42.4000","28280510.0000","43.4700","43.5000","42.0400"
"2018/12/17","43.1100","36639070.0000","43.5000","43.9700","42.9800"
"2018/12/14","43.8000","29720990.0000","44.0800","44.1200","43.4250"
"2018/12/13","44.5700","19738990.0000","44.4600","44.9000","44.2100"
"2018/12/12","44.1600","19079720.0000","44.3500","44.8450","44.1500"
"2018/12/11","44.0100","22656510.0000","44.0800","44.5100","43.5700"
"2018/12/10","44.4000","24844770.0000","44.1400","44.5600","43.0700"
"2018/12/07","43.9200","26007720.0000","44.8200","44.9440","43.6750"
"2018/12/06","44.9800","30016010.0000","44.5800","44.9900","43.6150"
"2018/12/04","45.1400","25711230.0000","46.2300","46.4700","45.1100"
"2018/12/03","45.9900","24463380.0000","46.3700","46.3800","45.7600"
"2018/11/30","46.2300","42736360.0000","45.3500","46.2600","45.2800"
"2018/11/29","45.5100","23571350.0000","44.7600","45.8300","44.7010"
"2018/11/28","44.9000","18261530.0000","44.2900","44.9200","44.1000"
"2018/11/27","44.0700","18753160.0000","43.2000","44.1500","42.9700"
"2018/11/26","43.3400","17493270.0000","43.3200","43.4900","42.8750"
"2018/11/23","43.1400","8390899.0000","42.9500","43.5450","42.8000"
"2018/11/21","43.1000","18658260.0000","43.5000","43.5000","42.7730"
"2018/11/20","43.5300","21791720.0000","44.0100","44.3900","43.4000"
"2018/11/19","44.1800","22196740.0000","43.6200","44.2700","43.5100"
"2018/11/16","43.5100","23278630.0000","43.1000","43.7800","42.9136"
"2018/11/15","43.2100","24324210.0000","42.7000","43.3850","42.3450"
"2018/11/14","42.9100","26892550.0000","43.7600","43.8500","42.7123"
"2018/11/13","43.5200","18716470.0000","44.3300","44.4600","43.3500"
"2018/11/12","44.1100","20100890.0000","44.2800","44.5500","43.9000"
"2018/11/09","44.2800","24571820.0000","43.7200","44.6100","43.7200"
"2018/11/08","43.8500","24378580.0000","43.8600","44.2000","43.4700"
"2018/11/07","44.4000","34909730.0000","43.3800","44.5600","43.2900"
"2018/11/06","43.0100","21055110.0000","43.5800","43.5900","42.6850"
"2018/11/05","43.5200","20520300.0000","42.8300","43.6163","42.8300"
"2018/11/02","42.9300","22942830.0000","43.7600","43.8400","42.4800"
"2018/11/01","43.6700","22986840.0000","43.2000","43.8300","43.0900"
"2018/10/31","43.0600","26709330.0000","43.0100","43.6600","42.7100"
"2018/10/30","42.8900","33285070.0000","41.9500","43.0885","41.7800"
"2018/10/29","43.2300","28557660.0000","42.9500","43.6800","42.5600"
"2018/10/26","42.6000","28737090.0000","43.0500","43.2800","42.1800"
"2018/10/25","43.4100","36500190.0000","42.3900","43.9400","41.6600"
"2018/10/24","42.4800","34717480.0000","43.8100","44.2853","42.3550"
"2018/10/23","44.1000","21518570.0000","43.8900","44.3200","43.6900"
"2018/10/22","44.3700","16851400.0000","44.4400","44.5100","44.0200"
"2018/10/19","44.5000","18236110.0000","44.0500","44.8300","43.9800"
"2018/10/18","44.0000","20251520.0000","44.3400","44.5000","43.7100"
"2018/10/17","44.5700","20132220.0000","43.7700","44.7950","43.7500"
"2018/10/16","43.9300","20558760.0000","43.3500","43.9800","43.0400"
"2018/10/15","43.1200","21641630.0000","43.6500","43.7100","42.9800"
"2018/10/12","43.7800","28488910.0000","42.7700","43.9600","42.6400"
